"source","text"
"الدستور المصري - مادة ٧٦","إنشاء النقابات والاتحادات على أساس ديمقراطى حق يكفله القانون. وتكون لها الشخصية الاعتبارية، وتمارس نشاطها بحرية، وتسهم فى رفع مستوى الكفاءة بين أعضائها، والدفاع عن حقوقهم، وحماية مصالحهم. وتكفل الدولة استقلال النقابات والاتحادات، ولا يجوز حل مجالس إدارتها إلا بحكم قضائى، ولا يجوز إنشاؤها بالجهات السيادية."
"الدستور المصري - مادة ٧٧","ينظم القانون إنشاء النقابات المهنية وإدارتها على أساس ديمقراطى، ويكفل استقلالها ويحدد مواردها، وطريقة قيد أعضائها، ومساءلتهم عن سلوكهم فى ممارسة نشاطهم المهنى، وفقاً لمواثيق الشرف الأخلاقية والمهنية. ولا تنشأ نقابة مهنية واحدة إلا بقانون."
"الدستور المصري - مادة ٧٨","تكفل الدولة للمواطنين الحق فى المسكن الملائم والآمن والصحى، بما يحفظ الكرامة الإنسانية ويحقق العدالة الاجتماعية. وتلتزم الدولة بوضع خطة وطنية للإسكان تراعى الخصوصية البيئية، وتكفل إسهام المبادرات الذاتية والتعاونية فى تنفيذها، وتنظيم استخدام أراضى الدولة لأغراض العمران بما يحقق الصالح العام ويرفع مستوى المعيشة فى إطار من التنمية المستدامة. كما تلتزم الدولة بوضع خطة قومية شاملة لمواجهة مشكلة العشوائيات تشمل إعادة التخطيط وتوفير البنية الأساسية والمرافق وتحسين نوعية الحياة والصحة العامة، وتكفل الدولة توفير الموارد اللازمة لتنفيذها خلال مدة زمنية محددة."
"الدستور المصري - مادة ٧٩","لكل مواطن الحق فى غذاء صحى وكاف، وماء نظيف، وتلتزم الدولة بتأمين الموارد الغذائية للمواطنين كافة. كما تكفل السيادة الغذائية بشكل مستدام، وتضمن الحفاظ على التنوع البيولوجى الزراعى وأصناف النباتات المحلية للحفاظ على حقوق الأجيال."
"الدستور المصري - مادة ٨٠","يعد طفلا كل من لم يبلغ الثامنة عشرة من عمره، ولكل طفل الحق فى اسم وأوراق ثبوتية، وتطعيم إجبارى مجانى، ورعاية صحية وأسرية أو بديلة، وتغذية أساسية، ومأوى آمن، وتربية دينية، وتنمية وجدانية ومعرفية. وتكفل الدولة حقوق الأطفال ذوى الإعاقة وتأهيلهم واندماجهم فى المجتمع. وتلتزم الدولة برعاية الطفل وحمايته من جميع أشكال العنف والإساءة وسوء المعاملة والاستغلال الجنسى والتجارى. لكل طفل الحق فى التعليم المبكر فى مركز للطفولة حتى السادسة من عمره، ويحظر تشغيل الطفل قبل تجاوزه سن إتمام التعليم الأساسى، ويحظر تشغيله فى الأعمال التى تعرضه للخطر. كما تلتزم الدولة بإنشاء نظام قضائى خاص بالأطفال، ومحاكم للأحداث، ويجوز عدم تقيدها بالقواعد المتعلقة بالاختصاص عند نظر قضايا الطفل. وتعمل الدولة على تحقيق المصلحة الفضلى للطفل فى كافة الإجراءات التى تتخذ حياله."
"الدستور المصري - مادة ٨١","تلتزم الدولة بضمان حقوق الأشخاص ذوى الإعاقة والأقزام، صحيا واقتصاديا واجتماعيا وثقافيا وترفيهيا ورياضيا وتعليميا، وتوفير فرص العمل لهم، مع تخصيص نسبة منها لهم، وتهيئة المرافق العامة والبيئة المحيطة بهم، وممارستهم لجميع الحقوق السياسية، ودمجهم مع غيرهم من المواطنين، إعمالاً لمبادئ المساواة والعدالة وتكافؤ الفرص."
"الدستور المصري - مادة ٨٢","تكفل الدولة رعاية الشباب والنشء، وتعمل على اكتشاف مواهبهم، وتنمية قدراتهم الثقافية والعلمية والنفسية والبدنية والإبداعية، وتشجيعهم على العمل الجماعى والتطوعى، وتمكينهم من المشاركة فى الحياة العامة."
"الدستور المصري - مادة ٨٣","تلتزم الدولة بضمان حقوق المسنين صحياً، واقتصادياً، واجتماعياً، وثقافياً، وترفيهياً وتوفير معاش مناسب يكفل لهم حياة كريمة، وتمكينهم من المشاركة فى الحياة العامة. وتراعى الدولة فى تخطيطها للمرافق العامة احتياجات المسنين، كما تشجع منظمات المجتمع المدنى على المشاركة فى رعاية المسنين."
"الدستور المصري - مادة ٨٤","ممارسة الرياضة حق للجميع، وعلى مؤسسات الدولة والمجتمع اكتشاف الموهوبين رياضياً ورعايتهم، واتخاذ ما يلزم من تدابير لتشجيع ممارسة الرياضة."
"الدستور المصري - مادة ٨٥","لكل فرد حق مخاطبة السلطات العامة كتابة وبتوقيعه، ولا تكون مخاطبتها باسم الجماعات إلا للأشخاص الاعتبارية."
"الدستور المصري - مادة ٨٦","الحفاظ على الأمن القومى واجب، والتزام الكافة بمراعاته مسئولية وطنية، يكفلها القانون. والدفاع عن الوطن، وحماية أرضه شرف وواجب مقدس، والتجنيد إجبارى وفقاً للقانون."
"الدستور المصري - مادة ٨٧","مشاركة المواطن فى الحياة العامة واجب وطنى، ولكل مواطن حق الانتخاب والترشح وإبداء الرأى في الاستفتاء، وينظم القانون مباشرة هذه الحقوق، ويجوز الإعفاء من أداء هذا الواجب فى حالات محددة يبينها القانون. وتلتزم الدولة بإدراج اسم كل مواطن بقاعدة بيانات الناخبين دون طلب منه، متى توافرت فيه شروط الناخب، كما تلتزم بتنقية هذه القاعدة بصورة دورية وفقاً للقانون. وتضمن الدولة سلامة إجراءات الاستفتاءات والانتخابات وحيادها ونزاهتها، ويحظر استخدام المال العام والمصالح الحكومية والمرافق العامة ودور العبادة ومؤسسات قطاع الأعمال والجمعيات والمؤسسات الأهلية فى الأغراض السياسية أو الدعاية الانتخابية."
"الدستور المصري - مادة ٨٨","تلتزم الدولة برعاية مصالح المصريين المقيمين بالخارج، وحمايتهم وكفالة حقوقهم وحرياتهم، وتمكينهم من أداء واجباتهم العامة نحو الدولة والمجتمع وإسهامهم فى تنمية الوطن. وينظم القانون مشاركتهم فى الانتخابات والاستفتاءات، بما يتفق والأوضاع الخاصة بهم، دون التقيد فى ذلك بأحكام الاقتراع والفرز وإعلان النتائج المقررة بهذا الدستور، وذلك كله مع عدم الإخلال بالضمانات التي تكفل نزاهة عملية الانتخاب أو الاستفتاء وحيادها."
"الدستور المصري - مادة ٨٩","تُحظر كل صور العبودية والاسترقاق والقهر والاستغلال القسرى للإنسان، وتجارة الجنس، وغيرها من أشكال الاتجار فى البشر، ويجرم القانون كل ذلك."
"الدستور المصري - مادة ٩٠","تلتزم الدولة بتشجيع نظام الوقف الخيرى لإقامة ورعاية المؤسسات العلمية، والثقافية، والصحية، والاجتماعية وغيرها، وتضمن استقلاله، وتدار شئونه وفقاً لشروط الواقف، وينظم القانون ذلك."
"الدستور المصري - مادة ٩١","للدولة أن تمنح حق اللجوء السياسى لكل أجنبى اضطهد بسبب الدفاع عن مصالح الشعوب أو حقوق الإنسان أو السلام أو العدالة. وتسليم اللاجئين السياسيين محظور، وذلك كله وفقاً للقانون."
"الدستور المصري - مادة ٩٢","الحقوق والحريات اللصيقة بشخص المواطن لا تقبل تعطيلا ولا انتقاصاً. ولا يجوز لأى قانون ينظم ممارسة الحقوق والحريات أن يقيدها بما يمس أصلها وجوهرها. ويكون للقيد ضوابط تتفق مع المبادئ الديمقراطية. ولا تكون ممارسة الحقوق والحريات إلا فى حدود ما يرد عليها من قيود بالقانون."
"الدستور المصري - مادة ٩٣","تلتزم الدولة بالاتفاقيات والعهود والمواثيق الدولية لحقوق الإنسان التى تصدق عليها مصر، وتصبح لها قوة القانون بعد نشرها وفقاً للأوضاع المقررة."
"الدستور المصري - مادة ٩٤","سيادة القانون أساس الحكم فى الدولة. وتخضع الدولة للقانون، واستقلال القضاء، وحصانته، وحيدته، ضمانات أساسية لحماية الحقوق والحريات."
"الدستور المصري - مادة ٩٥","العقوبة شخصية، ولا جريمة ولا عقوبة إلا بناء على قانون، ولا توقع عقوبة إلا بحكم قضائى، ولا عقاب إلا على الأفعال اللاحقة لتاريخ نفاذ القانون."
"الدستور المصري - مادة ٩٦","المتهم برئ حتى تثبت إدانته فى محاكمة قانونية عادلة، تكفل له فيها ضمانات الدفاع عن نفسه. وينظم القانون استئناف الأحكام الصادرة فى الجنايات. وتوفر الدولة الحماية للمجنى عليهم والشهود والمتهمين والمبلغين عند الاقتضاء، وفقاً للقانون."
"الدستور المصري - مادة ٩٧","التقاضى حق مصون ومكفول للكافة. وتلتزم الدولة بتقريب جهات التقاضى، وتعمل على سرعة الفصل فى القضايا، ويحظر تحصين أى عمل أو قرار إدارى من رقابة القضاء. ولا يحاكم شخص إلا أمام قاضيه الطبيعى، والمحاكم الاستثنائية محظورة."
"الدستور المصري - مادة ٩٨","حق الدفاع أصالة أو بالوكالة مكفول. واستقلال المحاماة وحماية حقوقها ضمان لكفالة حق الدفاع. ويضمن القانون لغير القادرين مالياً وسائل الالتجاء إلى القضاء، والدفاع عن حقوقهم."
"الدستور المصري - مادة ٩٩","كل اعتداء على الحرية الشخصية أو حرمة الحياة الخاصة للمواطنين، وغيرها من الحقوق والحريات العامة التى يكفلها الدستور والقانون، جريمة لا تسقط الدعوى الجنائية ولا المدنية الناشئة عنها بالتقادم، وللمضرور إقامة الدعوى الجنائية بالطريق المباشر. وتكفل الدولة تعويضاً عادلاً لمن وقع عليه الاعتداء، وللمجلس القومى لحقوق الإنسان إبلاغ النيابة العامة عن أى انتهاك لهذه الحقوق، وله أن يتدخل فى الدعوى المدنية منضماً إلى المضرور بناء على طلبه، وذلك كله على الوجه المبين بالقانون."
"الدستور المصري - مادة ١٠٠","تصدر الأحكام وتنفذ باسم الشعب، وتكفل الدولة وسائل تنفيذها على النحو الذى ينظمه القانون. ويكون الامتناع عن تنفيذها أو تعطيل تنفيذها من جانب الموظفين العموميين المختصين، جريمة يعاقب عليها القانون، وللمحكوم له فى هذه الحالة حق رفع الدعوى الجنائية مباشرة إلى المحكمة المختصة."
"الدستور المصري - مادة ١٠١","يتولى مجلس النواب سلطة التشريع، وإقرار السياسة العامة للدولة، والخطة العامة للتنمية الاقتصادية والاجتماعية، والموازنة العامة للدولة، ويمارس الرقابة على أعمال السلطة التنفيذية، وذلك كله على النحو المبين فى الدستور."
"الدستور المصري - مادة ١٠٢","يُشكل مجلس النواب من عدد لا يقل عن أربعمائة وخمسين عضواً، ينتخبون بالاقتراع العام السرى المباشر، على أن يخصص للمرأة ما لا يقل عن ربع إجمالى عدد المقاعد. ويجوز لرئيس الجمهورية تعيين عدد من الأعضاء لا يزيد على 5%، ويحدد القانون كيفية انتخابهم، وشروط الترشح الأخرى، ونظام الانتخاب، وتقسيم الدوائر الانتخابية، بما يراعى التمثيل العادل للسكان والمحافظات، والتمثيل المتكافئ للناخبين."
"الدستور المصري - مادة ١٠٣","يجب أن يؤدى العضو، قبل أن يباشر عمله، اليمين الآتية: """"أقسم بالله العظيم أن أحافظ مخلصاً على النظام الجمهورى، وأن أحترم الدستور والقانون، وأن أرعى مصالح الشعب رعاية كاملة، وأن أحافظ على استقلال الوطن وسلامة أراضيه""""."
"الدستور المصري - مادة ١٠٤","يتقاضى العضو مكافأة يحددها القانون، وإذا جرى تعديل المكافأة لا ينفذ التعديل إلا بدءاً من الفصل التشريعى التالى للفصل الذى تقرر فيه."
"الدستور المصري - مادة ١٠٥","مدة عضوية مجلس النواب خمس سنوات ميلادية، تبدأ من تاريخ أول اجتماع له. ويجرى انتخاب المجلس الجديد خلال الستين يوماً السابقة على انتهاء مدته."
"الدستور المصري - مادة ١٠٦","تختص محكمة النقض بالفصل فى صحة عضوية أعضاء مجلس النواب، وتقدم إليها الطعون خلال مدة لا تجاوز ثلاثين يوماً من تاريخ إعلان النتيجة النهائية للانتخاب، وتفصل فى الطعن خلال ستين يوماً من تاريخ وروده إليها. وفى حالة الحكم ببطلان العضوية، تبطل من تاريخ إبلاغ المجلس بالحكم."
"الدستور المصري - مادة ١٠٧","إذا خلا مكان عضو مجلس النواب، قبل انتهاء مدته بستة أشهر على الأقل، وجب شغل مكانه طبقاً للقانون، خلال ستين يوماً من تاريخ تقرير المجلس خلو المكان. وتنتهى مدة العضو الجديد بانتهاء مدة عضوية سلفه."
"الدستور المصري - مادة ١٠٨","لا يجوز لعضو المجلس طوال مدة العضوية، أن يشترى، أو يستأجر، بالذات أو بالواسطة، شيئاً من أموال الدولة، أو أي من أشخاص القانون العام، أو شركات القطاع العام، أو قطاع الأعمال العام، ولا أن يؤجرها أو يبيعها شيئاً من أمواله، أو أن يقايضها عليه، ولا أن يبرم معها عقد التزام، أو توريد، أو مقاولة، أو غيره. ويلتزم العضو بتقديم إقرار ذمة مالية، عند شغل العضوية، وعند تركها، وفى نهاية كل عام. وإذا تلقى هدية نقدية أو عينية، بسبب العضوية أو بمناسبتها، تؤول ملكيتها إلى الخزانة العامة للدولة. وكل ذلك على النحو الذى ينظمه القانون."
"الدستور المصري - مادة ١٠٩","لا يجوز إسقاط عضوية أحد الأعضاء إلا إذا فقد الثقة والاعتبار، أو فقد أحد شروط العضوية التى انتخب على أساسها، أو أخل بواجباتها. ويجب أن يصدر قرار إسقاط العضوية من مجلس النواب بأغلبية ثلثى أعضائه."
"الدستور المصري - مادة ١١٠","يقبل مجلس النواب استقالة أعضائه، ويجب أن تقدم مكتوبة، ويشترط لقبولها ألا يكون المجلس قد بدأ فى اتخاذ إجراءات إسقاط العضوية ضد العضو المستقيل."
"الدستور المصري - مادة ١١١","لا يؤاخذ عضو مجلس النواب عما يبديه من آراء تتعلق بأداء أعماله فى المجلس أو فى لجانه."
"الدستور المصري - مادة ١١٢","لا يجوز، فى غير حالة التلبس بالجريمة، اتخاذ أى إجراء جنائي ضد عضو مجلس النواب فى مواد الجنايات والجنح إلا بإذن سابق من المجلس. وفى غير دور الانعقاد، يتعين أخذ إذن مكتب المجلس، ويخطر المجلس عند أول انعقاد له بما اتخذ من إجراء. وفى كل الأحوال، يتعين البت فى طلب اتخاذ الإجراء الجنائى ضد العضو خلال ثلاثين يوماً على الأكثر، وإلا اعتبر الطلب مقبولاً."
"الدستور المصري - مادة ١١٣","مقر مجلس النواب مدينة القاهرة. ويجوز له فى الظروف الاستثنائية عقد جلساته فى مكان آخر، بناءً على طلب رئيس الجمهورية، او ثلث أعضاء المجلس. واجتماع المجلس على خلاف ذلك، وما يصدر عنه من قرارات، باطل."
"الدستور المصري - مادة ١١٤","يدعو رئيس الجمهورية مجلس النواب للانعقاد للدور العادي السنوى قبل يوم الخميس الأول من شهر أكتوبر، فإذا لم يدع المجلس إلى الانعقاد، اجتمع بحكم الدستور فى اليوم المذكور. ويستمر دور الانعقاد العادى لمدة تسعة أشهر على الأقل، ويفض رئيس الجمهورية دور الانعقاد بعد موافقة المجلس، ولا يجوز فضه قبل اعتماد الموازنة العامة للدولة."
"الدستور المصري - مادة ١١٥","يجوز انعقاد مجلس النواب فى اجتماع غير عادى لنظر أمر عاجل، بناءً على دعوة من رئيس الجمهورية، أو طلب موقع من عُشر أعضاء المجلس على الأقل."
"الدستور المصري - مادة ١١٦","ينتخب مجلس النواب رئيساً ووكيلين من بين أعضائه فى أول اجتماع لدور الانعقاد السنوى العادى لمدة فصل تشريعى، فإذا خلا مكان أى منهم، انتخب المجلس من يحل محله، وتحدد اللائحة الداخلية للمجلس قواعد وإجراءات الانتخاب."
"الدستور المصري - مادة ١١٧","يضع مجلس النواب لائحته الداخلية لتنظيم العمل فيه، وكيفية ممارسته لاختصاصاته، والمحافظة على النظام داخله، وتصدر بقانون."
"الدستور المصري - مادة ١١٨","يختص مجلس النواب بالمحافظة على النظام داخله، ويتولى ذلك رئيس المجلس."
"الدستور المصري - مادة ١١٩","جلسات مجلس النواب علنية. ويجوز انعقاد المجلس فى جلسة سرية، بناءً على طلب رئيس الجمهورية، او رئيس مجلس الوزراء، او رئيس المجلس، او عشرين عضواً من أعضائه على الأقل، ثم يقرر المجلس بأغلبية أعضائه ما إذا كانت المناقشة فى الموضوع المطروح أمامه تجرى فى جلسة علنية أو سرية."
"الدستور المصري - مادة ١٢٠","لا يكون انعقاد المجلس صحيحاً، ولا تتخذ قراراته، إلا بحضور أغلبية أعضائه. وفى غير الأحوال المشترط فيها أغلبية خاصة، تصدر القرارات بالأغلبية المطلقة للحاضرين، وعند تساوى الآراء، يعتبر الأمر الذى جرت المداولة فى شأنه مرفوضاً."
"الدستور المصري - مادة ١٢١","لرئيس الجمهورية، ولمجلس الوزراء، ولكل عضو فى مجلس النواب اقتراح القوانين. ويحال كل مشروع قانون مقدم من الحكومة أو من عُشر أعضاء المجلس إلى اللجان النوعية المختصة بالمجلس، لفحصه وتقديم تقرير عنه إلى المجلس، ويجوز للجنة أن تستمع إلى ذوى الخبرة والاختصاص. ولا يحال الاقتراح بقانون المقدم من أحد الأعضاء إلى اللجنة النوعية، إلا إذا أجازته اللجنة المختصة بالمقترحات، وأقر المجلس ذلك. فإذا رفضت اللجنة الاقتراح بقانون، وجب أن يكون قرارها مسبباً. وكل اقتراح بقانون قدمه أحد الأعضاء ورفضه المجلس، لا يجوز تقديمه ثانية فى ذات دور الانعقاد."
"الدستور المصري - مادة ١٢٢","لرئيس الجمهورية حق إصدار القوانين أو الاعتراض عليها. وإذا اعترض رئيس الجمهورية على مشروع قانون أقره مجلس النواب، رده إليه خلال ثلاثين يوماً من إبلاغ المجلس إياه. فإذا لم يرد مشروع القانون فى هذا الميعاد، اعتبر قانوناً وأصدر. وإذا رد فى الميعاد المتقدم إلى المجلس، وأقره ثانية بأغلبية ثلثى أعضائه، اعتبر قانوناً وأصدر."
"الدستور المصري - مادة ١٢٣","تشمل الموازنة العامة للدولة كافة إيراداتها ومصروفاتها دون استثناء، ويعرض مشروعها على مجلس النواب قبل تسعين يوماً على الأقل من بدء السنة المالية، ولا تكون نافذة إلا بموافقته عليها، ويتم التصويت عليه باباً باباً. ويجوز للمجلس أن يعدل النفقات الواردة فى مشروع الموازنة، عدا التى ترد تنفيذاً لالتزام محدد على الدولة. وإذا ترتب على التعديل زيادة فى إجمالى النفقات، وجب أن يتفق المجلس مع الحكومة على تدبير مصادر للإيرادات تحقق التوازن بينها وبين النفقات. وتصدر الموازنة بقانون، ويجوز أن يتضمن القانون اعتماد مبالغ معينة لأكثر من سنة مالية واحدة، إذا اقتضت طبيعة بعض المصروفات ذلك، ويبين القانون السنة المالية، وطريقة إعداد الموازنة، وأحكام موازنات المؤسسات والهيئات العامة وحساباتها."
"الدستور المصري - مادة ١٢٤","يجب عرض الحساب الختامى للموازنة العامة للدولة على مجلس النواب، خلال مدة لا تزيد على ستة أشهر من تاريخ انتهاء السنة المالية. ويعرض معه التقرير السنوى للجهاز المركزى للمحاسبات وملاحظاته على الحساب الختامى. ويتم التصويت على الحساب الختامى باباً باباً، ويصدر بقانون. وللمجلس أن يطلب من الجهاز المركزى للمحاسبات أى بيانات أو تقارير أخرى."
"الدستور المصري - مادة ١٢٥","ينظم القانون القواعد الأساسية لتحصيل الأموال العامة وإجراءات صرفها."
"الدستور المصري - مادة ١٢٦","لا يجوز للسلطة التنفيذية الاقتراض، أو الحصول على تمويل، أو الارتباط بمشروع غير مدرج فى الموازنة العامة المعتمدة يترتب عليه إنفاق مبالغ من خزانة الدولة لمدة مقبلة، إلا بعد موافقة مجلس النواب."
"الدستور المصري - مادة ١٢٧","يبين القانون قواعد تحديد المرتبات والمعاشات والتعويضات والإعانات والمكافآت التى تتقرر على الخزانة العامة للدولة، وحالات الاستثناء منها، والجهات التي تتولى تطبيقها."
"الدستور المصري - مادة ١٢٨","لكل عضو من أعضاء مجلس النواب أن يوجه إلى رئيس مجلس الوزراء، أو أحد نوابه، أو أحد الوزراء، أو نوابهم، أسئلة فى أى موضوع يدخل فى اختصاصاتهم، وعليهم الإجابة عن هذه الأسئلة فى دور الانعقاد ذاته. ويجوز للعضو سحب السؤال فى أى وقت، ولا يجوز تحويل السؤال إلى استجواب فى ذات الجلسة."
"الدستور المصري - مادة ١٢٩","لكل عضو فى مجلس النواب توجيه استجواب لرئيس مجلس الوزراء، أو أحد نوابه، أو أحد الوزراء، أو نوابهم، لمحاسبتهم عن الشئون التى تدخل فى اختصاصاتهم. ويناقش المجلس الاستجواب بعد سبعة أيام على الأقل من تاريخ تقديمه، إلا فى حالات الاستعجال التى يراها المجلس وبعد موافقة الحكومة."
"الدستور المصري - مادة ١٣٠","لمجلس النواب أن يقرر سحب الثقة من رئيس مجلس الوزراء، أو أحد نوابه، أو أحد الوزراء، أو نوابهم. ولا يجوز عرض طلب سحب الثقة إلا بعد استجواب، وبناء على اقتراح عُشر أعضاء المجلس على الأقل، ويصدر المجلس قراره خلال سبعة أيام من تاريخ مناقشة الاستجواب. وفى جميع الأحوال، لا يجوز اتخاذ قرار بسحب الثقة إلا بأغلبية الأعضاء."
"الدستور المصري - مادة ١٣١","يجوز لعشرين عضواً من مجلس النواب على الأقل طلب مناقشة موضوع عام لاستيضاح سياسة الحكومة بشأنه."
"الدستور المصري - مادة ١٣٢","لكل عضو من أعضاء مجلس النواب إبداء اقتراح برغبة فى موضوع عام إلى رئيس مجلس الوزراء، أو أحد نوابه، أو أحد الوزراء، أو نوابهم."
"الدستور المصري - مادة ١٣٣","لكل عضو من أعضاء مجلس النواب أن يقدم طلب إحاطة أو بياناً عاجلاً، إلى رئيس مجلس الوزراء، أو أحد نوابه، أو أحد الوزراء، أو نوابهم، فى الأمور العامة العاجلة ذات الأهمية."
"الدستور المصري - مادة ١٣٤","لمجلس النواب أن يشكل لجنة خاصة، أو يكلف لجنة من لجانه بتقصى الحقائق فى موضوع عام، أو بفحص نشاط إحدى الجهات الإدارية، أو الهيئات العامة، أو المشروعات العامة، وذلك من أجل تقصى الحقائق فى موضوع معين، وإبلاغ المجلس بحقيقة الأوضاع المالية أو الإدارية أو الاقتصادية، أو إجراء تحقيقات فى أى موضوع يتعلق بعمل من الأعمال السابقة، وللمجلس أن يقرر ما يراه مناسباً فى هذا الشأن. وللجنة فى سبيل أداء مهمتها أن تجمع ما تراه من أدلة، وأن تطلب سماع من ترى سماع أقواله، وعلى جميع الجهات أن تستجيب إلى طلبها، وأن تضع تحت تصرفها ما تطلبه من وثائق أو مستندات أو غير ذلك. وفى جميع الأحوال، لكل عضو فى مجلس النواب الحق فى الحصول على أية بيانات أو معلومات من السلطة التنفيذية تتعلق بأداء عمله فى المجلس."
"الدستور المصري - مادة ١٣٥","لرئيس مجلس الوزراء، ونوابه، والوزراء، ونوابهم حضور جلسات مجلس النواب، أو إحدى لجانه، ويكون حضورهم وجوبياً بناء على طلب المجلس، ولهم أن يستعينوا بمن يرون من كبار الموظفين. ويجب أن يستمع إليهم كلما طلبوا الكلام، وعليهم الرد على القضايا موضوع النقاش، ولا يكون لهم صوت معدود عند أخذ الرأى، إلا إذا كانوا من أعضاء المجلس."
"الدستور المصري - مادة ١٣٦","لا يجوز لرئيس الجمهورية حل مجلس النواب إلا عند الضرورة، وبقرار مسبب، وبعد استفتاء الشعب. ولا يجوز حل المجلس لذات السبب الذى حل من أجله المجلس السابق. ويصدر رئيس الجمهورية قراره بوقف جلسات المجلس، وإجراء الاستفتاء على الحل خلال عشرين يوماً على الأكثر، فإذا وافق الناخبون بأغلبية الأصوات الصحيحة على الحل، أصدر رئيس الجمهورية قرار الحل، ودعا إلى انتخابات مبكرة خلال ثلاثين يوماً على الأكثر من تاريخ صدور القرار. ويجتمع المجلس الجديد خلال الأيام العشرة التالية لإعلان النتيجة النهائية. وإذا لم تتم الموافقة على الحل، اعتبر رئيس الجمهورية مستقيلاً، ويجتمع المجلس بحكم الدستور فى اليوم التالى لإعلان نتيجة الاستفتاء. وإذا لم يجر الاستفتاء، أو الانتخابات فى الميعاد المقرر، اجتمع المجلس بحكم الدستور فى اليوم التالى لانتهاء الميعاد. وفى جميع الأحوال، يجتمع المجلس بكامل أعضائه فى أول جلسة تالية لانتهاء مدة الوقف."
"الدستور المصري - مادة ١٣٧","لكل مواطن أن يتقدم بمقترحاته المكتوبة إلى مجلس النواب بشأن المسائل العامة، وله أن يقدم إلى المجلس شكاوى، يحيلها إلى الوزراء المختصين، وعليهم أن يقدموا الإيضاحات الخاصة بها إذا طلب المجلس ذلك، ويحاط صاحب الشكوى بنتيجتها."
"الدستور المصري - مادة ١٣٨","رئيس الجمهورية هو رئيس الدولة، ورئيس السلطة التنفيذية، يرعى مصالح الشعب ويحافظ على استقلال الوطن وسلامة أراضيه، ويلتزم بأحكام الدستور، ويباشر اختصاصاته على النحو المبين به."
"الدستور المصري - مادة ١٣٩","يُنتخب رئيس الجمهورية لمدة ست سنوات ميلادية، تبدأ من اليوم التالى لانتهاء مدة سلفه، ولا يجوز أن يتولى الرئاسة لأكثر من مدتين رئاسيتين متتاليتين. ولا يجوز لرئيس الجمهورية أن يشغل أى منصب حزبى طوال مدة الرئاسة."
"الدستور المصري - مادة ١٤٠","يشترط فيمن يترشح رئيساً للجمهورية أن يكون مصرياً من أبوين مصريين، وألا يكون قد حمل، أو أى من والديه أو زوجه جنسية دولة أخرى، وأن يكون متمتعاً بحقوقه المدنية والسياسية، وأن يكون قد أدى الخدمة العسكرية أو أعفى منها قانوناً، وألا تقل سنه يوم فتح باب الترشح عن أربعين سنة ميلادية، ويحدد القانون شروط الترشح الأخرى."
"الدستور المصري - مادة ١٤١","يشترط لقبول الترشح لرئاسة الجمهورية أن يزكى المترشح عشرون عضواً على الأقل من أعضاء مجلس النواب، أو أن يؤيده ما لا يقل عن خمسة وعشرين ألف مواطن ممن لهم حق الانتخاب، فى خمس عشرة محافظة على الأقل، وبحد أدنى ألف مؤيد من كل محافظة منها. وفى جميع الأحوال، لا يجوز أن تتضمن التزكية أو التأييد إلا لمرشح واحد، وينظم القانون ذلك."
"الدستور المصري - مادة ١٤٢","ينتخب رئيس الجمهورية عن طريق الاقتراع العام السرى المباشر، وذلك بالأغلبية المطلقة لعدد الأصوات الصحيحة. وينظم القانون إجراءات انتخاب رئيس الجمهورية."
"الدستور المصري - مادة ١٤٣","يشترط أن يؤدى رئيس الجمهورية، قبل أن يتولى مهام منصبه، أمام مجلس النواب اليمين الآتية """"أقسم بالله العظيم أن أحافظ مخلصاً على النظام الجمهورى، وأن أحترم الدستور والقانون، وأن أرعى مصالح الشعب رعاية كاملة، وأن أحافظ على استقلال الوطن وسلامة أراضيه""""."
"الدستور المصري - مادة ١٤٤","يشترط أن يؤدى رئيس الجمهورية»؛ قبل أن يتولى مهام منصبه؛ أمام مجلس النواب اليمين الآتية """"أقس..."
"الدستور المصري - مادة ١٤٥","يحدد القانون مرتب رئيس الجمهورية» ولا يجوز له أن يتقاضى أى مرتب أو مكافأة أخرى. ولا يسرى أى تعد..."
"الدستور المصري - مادة ١٤٦","يكلف رئيس الجمهورية رئيساً لمجلس الوزراءء بتشكيل الحكومة اغلبية اعضاء مجلس النواب خلال ثلاثي..."
"الدستور المصري - مادة ١٤٧","المنصوص عليها فى هذه . وفي حالة حل مجلس النواب» يعرض رئيس مجلس الوزراء تشكيل حكومته» وبرنامجها على م..."
"الدستور المصري - مادة ١٤٨","لرئيس الجمهورية إعفاء الحكومة من أداء عملها بشرط موافقة أغلبية أعضاء مجلس النواب. ولرئيس الجمهورية إ..."
"الدستور المصري - مادة ١٤٩","لرئيس الجمهورية أن يفوض بعض اختصاصاته لرئيس مجلس الوزراءء أو لنوابه. أو للوزراء». أو للمحا..."
"الدستور المصري - مادة ١٥٠","لرئيس الجمهورية دعوة الحكومة للاجتماع للتشاور فى الأمور المهمة» ويتولى رئاسة الاجتماع الذ..."
"الدستور المصري - مادة ١٥١","يضع رئيس الجمهورية:؛ بالاشتراك مع مجلس الوزراءء السياسة العامة للدولة» ويشرفان على تنفيذهاء على النح..."
"الدستور المصري - مادة ١٥٢ مكرراً","لرئيس الجمهورية أن يعين نائباً له أو أكثرء ويحدد اختصاصاتهم؛ وله أن يفوضهم فى بعض ا..."
